dragonID,eventUUID,eventTimestamp,utc_offset,eventName,name,type,region,size_ft
bd19b624-febf-4cf7-892b-7e05fec5c397,dc550d2b-2769-4cdb-a758-afa271278ee4,2020-03-21 01:00:56,-4:00,dragonSpawned,Hefty Scalewisp,Rainbow,Coastal,269
e65484b1-3025-4682-b455-5caa5816a8dd,34fe01c7-531e-432a-8756-49851b362886,2020-03-21 01:00:57,-4:00,dragonSpawned,Silky Scalewig,Rainbow,Coastal,311
65f05387-54bc-42d4-b03f-54b8426682f2,bb863129-217b-46ae-ac15-26eb6c18657f,2020-03-21 01:00:57,-4:00,dragonSpawned,Relentless Fogsnoot,Azul,Valley,35
58b70a6c-050c-4035-b956-e43fb4173158,f704bd72-2635-4ca0-a9c0-9ddb2dcb975f,2020-03-21 01:00:57,-4:00,dragonSpawned,Late Stoneweaver,Bronze,Coastal,50
64815e68-dccf-4304-826c-6109dce92571,365277c8-157b-41d9-b502-d940524a6da8,2020-03-21 01:00:58,-4:00,dragonSpawned,Little Mistnose,Rainbow,Coastal,319
a3e4e7e8-d2a3-4c17-a3ee-b085b8558e82,dda340e9-4333-468c-8216-e6ce4e9fe433,2020-03-21 01:00:58,-4:00,dragonSpawned,Mournful Berrydestroyer,Azul,Valley,43
e6f2b31c-d82d-4f75-8d9d-954ab373b23a,4ac6c684-73f7-4168-bf28-0d9a9fe8969c,2020-03-21 01:00:59,-4:00,dragonSpawned,Chatty Shinepearl,Emerald,Mountains,21
9755a0f8-1d54-44cc-83fb-2a67f4416683,d26dc813-d44c-49d1-8411-b39a077a5995,2020-03-21 01:00:59,-4:00,dragonSpawned,Happy Deathmixer,Emerald,Mountains,13
41c77a57-55de-40a5-81fe-a714b8bfaf5d,4b1c93e3-ae6b-4b82-a46e-8024eeab1f16,2020-03-21 01:00:59,-4:00,dragonSpawned,Fast Beanlight,Rainbow,Coastal,211
051edd37-84ad-4e55-a7e0-898c06d8c5b1,033984f0-6949-4eb6-9fd7-5cdc6d987d93,2020-03-21 01:01:00,-4:00,dragonSpawned,Spotted Burphoof,Garnet,Coastal,15
1edeeb8c-ea1c-4b9a-ab32-22349521a151,2edf9ac2-fad4-431f-b7a2-7fd3201267ae,2020-03-21 01:01:00,-4:00,dragonSpawned,Sparkly Snorefossil,Azul,Valley,47
a6d7b759-1e25-426f-ac11-f1194db19797,90c7ca79-2c86-4d14-8d7f-088fdf64ec6a,2020-03-21 01:01:01,-4:00,dragonSpawned,Chubby Shinewing,Garnet,Coastal,18
13186607-5484-4372-a186-a5e24a946a8d,25d513bb-4d74-4859-b841-05d87482bb54,2020-03-21 01:01:01,-4:00,dragonSpawned,Chubby Frozenscortcher,Emerald,Mountains,22
2ce2a491-13a8-4c48-88cf-f70148e968d0,11984b07-efe2-4ba0-a382-694530b6a885,2020-03-21 01:01:01,-4:00,dragonSpawned,Sparkly Berrytooth,Silver,Coastal,104
2919d040-b772-457f-b37f-ef6243c2e4d0,066ec1c9-cbd0-4094-8b06-ee56cf98102a,2020-03-21 01:01:02,-4:00,dragonSpawned,Impervious Dropball,Alabaster,Valley,89
a1575623-e7f7-4402-bc38-a50fe9f3c3dd,f2846f25-0d1e-4a8f-b70e-e1a948c4da4e,2020-03-21 01:01:02,-4:00,dragonSpawned,Lazy Nightbeet,Emerald,Mountains,18
83940543-1ec6-44c0-a248-fe69601b1892,b8414fbf-134d-426e-b046-8b1ee35f6a66,2020-03-21 01:01:03,-4:00,dragonSpawned,Gigantic Beepback,Purple,Riverside,5
8c80333b-ca9d-46c3-ba03-1b9b5e4e24a2,41cfe065-9435-47c1-b046-08b9107e1788,2020-03-21 01:01:03,-4:00,dragonSpawned,Masterful Cackleswallow,Golden,Riverside,100
b76b04d5-4079-4070-bdd2-9d2821ac898f,ecafcc3e-35cf-4dfa-955a-49d58f2352f9,2020-03-21 01:01:03,-4:00,dragonSpawned,Misunderstood Glacialpaw,Alabaster,Valley,37
1ecc3bf5-1aec-423f-bc6e-c28f2d906452,cd2f5265-699c-4f6b-8780-cb9c3eab33a4,2020-03-21 01:01:04,-4:00,dragonSpawned,Quiet Meepcliff,Garnet,Coastal,12
73bb38cb-495b-44d4-94ec-c5355af5cd44,eb999242-0f35-4d3d-a247-9dc3d37e8230,2020-03-21 01:01:04,-4:00,dragonSpawned,Wishful Slaylight,Alabaster,Valley,72
b24435da-c1e4-4ad4-a3ce-1cd16c8d0c94,5549b0a0-e27b-40ef-8a19-1071d33c6485,2020-03-21 01:01:05,-4:00,dragonSpawned,Solemn Shadowmate,Golden,Riverside,300
f3bd313e-ff71-400c-9154-dfdfc53b4f58,5d1187c8-92a6-4622-b15f-24527d402779,2020-03-21 01:01:05,-4:00,dragonSpawned,Floating Diveneedle,Bronze,Coastal,40
7300c28d-db8e-4b19-84f1-8e25777b98ad,744a0fd0-4e4b-477f-b1b6-bb65dd328f09,2020-03-21 01:01:05,-4:00,dragonSpawned,Slow Chillwing,Bronze,Coastal,36
f97fb053-78b6-45a8-a0c9-3c2cb7e0e463,8afaa0be-2c9f-4915-b2ed-6b4f2db9f435,2020-03-21 01:01:06,-4:00,dragonSpawned,Dutiful Freezechest,Purple,Riverside,14
260b6622-9527-48e0-9f76-a5bcb52d54e3,6f2a8098-56b8-41a9-a09e-8803798ec5c9,2020-03-21 01:01:06,-4:00,dragonSpawned,Relentless Stormcliff,Azul,Valley,38
a57727a2-dbcb-4afb-800c-c24f42c8d7e7,bda6e591-b88a-4a01-b191-ba64b8b90faa,2020-03-21 01:01:07,-4:00,dragonSpawned,Loyal Blazefry,Rainbow,Coastal,357
39758e1e-f9bd-4216-8710-6dfa9042faca,531538db-72f7-4fe2-872a-882f845b7408,2020-03-21 01:01:07,-4:00,dragonSpawned,Helpful Scalegobbler,Garnet,Coastal,19
91541f21-9fea-42bb-8d8e-1c8e19e2338e,f83371ca-fb4e-471e-b00b-466bb06862c4,2020-03-21 01:01:07,-4:00,dragonSpawned,Misunderstood Mistcryer,Golden,Riverside,490
2ca35347-4dee-4f93-9464-f54f4d4390c7,d8a31735-0cc1-4a3d-9fcc-4fcc966c06cb,2020-03-21 01:01:08,-4:00,dragonSpawned,Ambitious Snoreray,Onyx,Mountains,304
bfa87353-ae71-46ef-b543-c80be77ee997,25feed15-ece0-42ba-884c-0ace7653a8e6,2020-03-21 01:01:08,-4:00,dragonSpawned,Trustworthy Skyheart,Emerald,Mountains,19
c632211f-8d28-4c6f-9d19-fef17388d9d6,83302220-4b6e-453e-a5a5-b16846e82719,2020-03-21 01:01:09,-4:00,dragonSpawned,Irritated Smokespine,Golden,Riverside,133
653ba5d7-989e-45d8-ac1b-b6555b670cc1,ae120d8a-3734-4c76-8f28-35abd84b3858,2020-03-21 01:01:09,-4:00,dragonSpawned,Colossal Stoneheart,Garnet,Coastal,15
90af2157-bfe6-4804-b941-35068e638162,20c48dd6-dd63-4648-83c8-908b58b37d2e,2020-03-21 01:01:09,-4:00,dragonSpawned,Irritated Smoldergulper,Golden,Riverside,320
9c8354cc-776b-4126-904c-c0927b56c7c6,61fe655e-2045-40f7-87af-9e4fdd6aac13,2020-03-21 01:01:10,-4:00,dragonSpawned,Speedy Beanpaw,Rainbow,Coastal,249
58b960a1-42a6-4e15-a9eb-c5f98cecb082,50b6b8b3-af71-4484-a3c5-a1cd0cda37a6,2020-03-21 01:01:10,-4:00,dragonSpawned,Silky Darkfloof,Rainbow,Coastal,318
aa826756-c066-45b6-9752-5ba985aa4319,5c129d4b-ed21-46c8-aeab-097c6f1be966,2020-03-21 01:01:11,-4:00,dragonSpawned,Mournful Blazesnoot,Purple,Riverside,8
b97e9e4d-4e67-46e7-8a0e-a164f197a626,51c60371-6267-4ec8-bed1-6b550542cc22,2020-03-21 01:01:11,-4:00,dragonSpawned,Muscular Deathpoof,Garnet,Coastal,15
29b34c8b-f9d4-41f8-9494-b0a511ef2024,f38ff311-dc12-4195-ac53-0fade4041141,2020-03-21 01:01:11,-4:00,dragonSpawned,Sitting Keepflame,Azul,Valley,41
1c6f2e53-a2cb-42da-9e97-046109b42be7,496aa0ee-f3d6-4da3-b377-6b425a30ae0b,2020-03-21 01:01:12,-4:00,dragonSpawned,Colossal Duskmixer,Golden,Riverside,355
677fe3aa-6203-4dba-b6dc-ae7fd4d89a8c,928a616d-ea2c-4b7a-9066-9dee3d898156,2020-03-21 01:01:12,-4:00,dragonSpawned,Solemn Firedrinker,Golden,Riverside,137
26337c8d-b52f-4cf6-ab18-b101fe6bced8,21a5e4f7-a104-4dd6-95e6-c0dee041a3c6,2020-03-21 01:01:13,-4:00,dragonSpawned,Colossal Beangobbler,Bronze,Coastal,61
196f255b-4be6-4ed6-a53f-ae358ddb9593,509988e8-74cd-4736-a5a6-97722ca7bcf9,2020-03-21 01:01:13,-4:00,dragonSpawned,Relentless Tootcliff,Purple,Riverside,11
be5f1fa4-c512-46f8-b2f7-3ae00576b385,8cf88aea-5024-429f-80f2-6cd4f4120766,2020-03-21 01:01:13,-4:00,dragonSpawned,Little Timeflare,Silver,Coastal,111
d308d194-0326-429b-a59b-8ca6540b4bab,73fcc561-9480-4ad3-bc80-e3c00031bb41,2020-03-21 01:01:14,-4:00,dragonSpawned,Floating Cuddlenose,Rainbow,Coastal,352
b84625fc-5019-495d-afd6-039fdf781171,43fc22f1-25f2-4a17-a314-d3b37446741f,2020-03-21 01:01:14,-4:00,dragonSpawned,Muscular Shallowhoof,Purple,Riverside,11
81ec19b9-c1b5-446f-81db-f1c6e502409e,0c38f1c5-e8c6-41c4-b0f0-dd28461367da,2020-03-21 01:01:15,-4:00,dragonSpawned,Dutiful Stormfairy,Purple,Riverside,10
e7b9b70c-3875-433a-adcf-ba440137f7ee,8fe9dfa8-0e88-482d-855c-912e04e8ebd0,2020-03-21 01:01:15,-4:00,dragonSpawned,Hopeful Beanmixer,Bronze,Coastal,43
7a1dc8a4-38b5-415a-a9c1-02f0f2f480ff,8dbe54ee-1dbd-4259-896e-181e00d26c68,2020-03-21 01:01:15,-4:00,dragonSpawned,Bashful Boneskunk,Garnet,Coastal,14
1c2380b8-8f17-4996-9b01-4d3f90a89dc1,a495036b-9652-45a6-be59-1716f3077007,2020-03-21 01:01:16,-4:00,dragonSpawned,Silky Cloudmate,Golden,Riverside,477
68712fad-11ea-4fb9-b284-be565d1d7ee6,748cadea-d768-43da-bb4f-92b7c9d9c264,2020-03-21 01:01:16,-4:00,dragonSpawned,Jeweled Blazeskull,Bronze,Coastal,44
0aaa1686-b02b-48a2-802e-fed73b2cf6a6,21c48174-0df5-4866-8084-48dd2d166345,2020-03-21 01:01:17,-4:00,dragonSpawned,Sitting Firedestroyer,Bronze,Coastal,49
f98ab6d2-97ee-480d-9818-54ce593905d5,953c0cc5-36e1-46f8-a8dd-c69c9407fe51,2020-03-21 01:01:17,-4:00,dragonSpawned,Fierce Wildfiffle,Alabaster,Valley,34
ccb1ee48-302e-4eca-9c4b-f37ca77fa7fb,6d24130f-3cfd-4fbd-a121-1b57274f7917,2020-03-21 01:01:17,-4:00,dragonSpawned,Chatty Shiverlamp,Garnet,Coastal,10
82f311f4-05f0-4695-af06-87ae3dfb8c53,6cb79a0f-b1d3-43fb-a893-1fb7740fd1cd,2020-03-21 01:01:18,-4:00,dragonSpawned,Shy Sunnose,Silver,Coastal,94
9d65a346-35ed-4c74-b0ab-0a7629867bd5,fe236cb2-3c78-4b59-90b5-e90f29edda00,2020-03-21 01:01:18,-4:00,dragonSpawned,Mopey Wildfloof,Garnet,Coastal,14
ccebd8a2-1f4a-4413-b749-9d62cc80a871,14526072-7b49-4ea1-a9c9-ddc7f4c77241,2020-03-21 01:01:19,-4:00,dragonSpawned,Colossal Cackleclaw,Alabaster,Valley,38
6c0c5214-c553-4eb4-b499-4845110cf35a,6fbfcf1b-e449-42a3-bf2e-2d2829740fa6,2020-03-21 01:01:19,-4:00,dragonSpawned,Helpful Iceclaw,Garnet,Coastal,5
95734734-8480-416f-9a5a-12183700728b,e130779c-52e7-4d83-bd02-8b6e5a509994,2020-03-21 01:01:19,-4:00,dragonSpawned,Mean Cuddleflare,Alabaster,Valley,55
5ad27f0c-1f58-4c78-b1f2-911fbd2b515b,eb2ce7d9-be65-4915-aa6e-e31fc3d9d3c5,2020-03-21 01:01:20,-4:00,dragonSpawned,Devoted Burpscooper,Golden,Riverside,274
a3a0d0be-8451-4e94-85ed-2b08725ee01b,81e51068-f3c6-420c-99d8-26e834b1ffa3,2020-03-21 01:01:20,-4:00,dragonSpawned,Tough Chaosmare,Emerald,Mountains,20
8f08f2e0-39e1-4e8f-bdf6-a82364f51ba5,2854798d-c73d-4098-b2fb-4bd776eb4719,2020-03-21 01:01:21,-4:00,dragonSpawned,Shiny Freezeknap,Silver,Coastal,100
1a767dd5-e949-48b5-93f0-bd635628c7f1,80bff024-83e4-47ab-b859-b9bc615efb4e,2020-03-21 01:01:21,-4:00,dragonSpawned,Mournful Ashbug,Golden,Riverside,453
2371304f-09aa-4d59-a8a5-ded1a98da8e3,c38127c8-238c-4e8d-9863-5a70844a36e6,2020-03-21 01:01:21,-4:00,dragonSpawned,Spotted Moonfairy,Golden,Riverside,432
f7125a42-471e-4ccf-801c-83b5bccc2cc9,8fa0b6de-73f1-4e94-9088-4c797beee4d4,2020-03-21 01:01:22,-4:00,dragonSpawned,Shy Hairmixer,Silver,Coastal,107
0b6749cb-c533-4a02-b2e3-80d479f07c9d,41ffa9ec-dafd-46ac-a98f-057267f07a18,2020-03-21 01:01:22,-4:00,dragonSpawned,Burnt Wildnail,Emerald,Mountains,14
25d4b6ec-428b-4d7b-a08d-2e0874421286,356d0919-7f1a-4dbd-87a0-0372fe66cf6a,2020-03-21 01:01:23,-4:00,dragonSpawned,Speedy Snowhoof,Silver,Coastal,86
5ed50005-6982-419e-8906-47f8a1c0d9da,54ad92b8-1534-4e98-ae4d-4984647b1dc5,2020-03-21 01:01:23,-4:00,dragonSpawned,Muscular Crackleskull,Purple,Riverside,11
00f7cba9-85a1-434c-8527-6c2d12d13619,075605db-a723-4e37-87f6-a3589eeff392,2020-03-21 01:01:23,-4:00,dragonSpawned,Unreliable Moondevourer,Emerald,Mountains,21
7fbf5cf5-8c60-4940-b647-14c63b3c109a,9cbebbf1-6054-4d51-8e95-480f1173922f,2020-03-21 01:01:24,-4:00,dragonSpawned,Impervious Snowdrinker,Garnet,Coastal,8
8bdcd87f-a1c0-48a3-a85c-9dc6dd85f1b9,6b6517f9-ecdd-4f60-98c6-ef53f4d1b8a4,2020-03-21 01:01:24,-4:00,dragonSpawned,Whimsical Freezefluff,Azul,Valley,37
ecc2950d-43de-4bb3-ba8c-3ea3f8b0fb31,0951398b-f4f0-41a7-aece-66358b7a6ea9,2020-03-21 01:01:24,-4:00,dragonSpawned,Chatty Sneezefeather,Rainbow,Coastal,351
2b68e7d7-cf25-4790-ab94-7eb0f409e6d5,79393b37-ee27-46c9-ab95-7c2ea49e37ec,2020-03-21 01:01:25,-4:00,dragonSpawned,Irritated Scalemare,Silver,Coastal,118
48fc7eff-1072-43da-b80d-a393b652ff8b,8afa8577-39e2-4377-b0de-bce28a9e23f0,2020-03-21 01:01:25,-4:00,dragonSpawned,Colossal Darkpuff,Emerald,Mountains,18
4d7df036-003a-45da-8b0b-f89d80e65139,c0ea6d35-cfb3-4947-a328-8a77922fe1d0,2020-03-21 01:01:26,-4:00,dragonSpawned,Blissful Scalefloof,Golden,Riverside,296
0a0a70a8-37ef-49f5-898b-edb6a03e6a8f,4c51c5ff-6f66-4a46-a5bb-aca80b0ae6e4,2020-03-21 01:01:26,-4:00,dragonSpawned,Solemn Palehopper,Silver,Coastal,85
87f82846-55a7-4de6-adf7-1e370023a42b,111cfa4b-0b47-4b23-8c74-932d89ff2d01,2020-03-21 01:01:26,-4:00,dragonSpawned,Sitting Sunturner,Onyx,Mountains,278
163868dc-1ebe-4eb0-be4c-32e253e85933,8cd843ef-000c-4a79-a905-3b849eb94f5c,2020-03-21 01:01:27,-4:00,dragonSpawned,Soulful Icepaw,Bronze,Coastal,53
fc5a3741-890f-4397-a018-4920fe121874,9f50b119-6c22-4434-8fbe-c9b5f1e47ff3,2020-03-21 01:01:27,-4:00,dragonSpawned,Masterful Snappuff,Bronze,Coastal,38
f667f675-a5d0-4273-97f1-b8c1abe75bf4,a94b88f9-79c3-49bf-9aea-5ea1bcc26847,2020-03-21 01:01:28,-4:00,dragonSpawned,Lazy Windchest,Golden,Riverside,438
a856789b-75bb-48d5-9edd-30f50bdfb07f,a97d7347-f132-4617-b407-0d488fee957a,2020-03-21 01:01:28,-4:00,dragonSpawned,Mournful Wildwasp,Emerald,Mountains,20
3095c161-3245-4719-8a83-d57e06a690dd,58e60d53-47a2-46df-868b-28021571ed37,2020-03-21 01:01:28,-4:00,dragonSpawned,Melodic Mistnose,Rainbow,Coastal,323
b0615305-93b6-4d41-9d63-dac59423847f,db8641f3-3a35-4884-820a-21e5532dea7b,2020-03-21 01:01:29,-4:00,dragonSpawned,Loyal Deathpuddle,Emerald,Mountains,12
82f340cc-3776-413a-9c21-870222a2b202,a8c9afd7-f5c9-4d6f-967a-2feedd66d11d,2020-03-21 01:01:29,-4:00,dragonSpawned,Ambitious Meephopper,Azul,Valley,40
453de719-0d48-48cf-836c-23295849f3ef,aa718351-4873-472e-823f-d18d9c2a4471,2020-03-21 01:01:30,-4:00,dragonSpawned,Muscular Deathpuff,Golden,Riverside,331
999220ff-fb8e-4708-99e6-15e59d074377,74d1b68f-469b-4975-a974-9966abdc6251,2020-03-21 01:01:30,-4:00,dragonSpawned,Happy Stormskull,Bronze,Coastal,46
c7923660-94e4-4f66-b35e-53713f6012c6,8562bf89-5a97-4240-8b48-2f07cbf8c68a,2020-03-21 01:01:30,-4:00,dragonSpawned,Trustworthy Gloomnose,Onyx,Mountains,317
84f9818f-7ed1-41c5-b56a-15a41fabbae3,3252536a-a9df-4306-9f92-22858e35bf66,2020-03-21 01:01:31,-4:00,dragonSpawned,Unfaithful Diveflea,Emerald,Mountains,22
6e2a78d7-0525-4143-afd9-69469a7e5884,dbdc65ec-13f4-477c-8b08-3bd6c17d271e,2020-03-21 01:01:31,-4:00,dragonSpawned,Hopeful Sneezecliff,Purple,Riverside,13
337ad97a-13d9-4060-b2b1-1f43ee95ecdc,19f8c4f7-2e2b-4043-812a-832b67fb25af,2020-03-21 01:01:32,-4:00,dragonSpawned,Apathetic Divefang,Rainbow,Coastal,241
aab4e642-0fd9-4e37-b37c-f1d1418240e1,95962cdf-7282-4c00-8b22-eef1e37d5498,2020-03-21 01:01:32,-4:00,dragonSpawned,Melodic Misthead,Bronze,Coastal,53
a1508202-3e5a-48fb-877c-2b02535b5a20,9280f9ed-2552-4005-baca-e9a883fb3f0c,2020-03-21 01:01:32,-4:00,dragonSpawned,Whimsical Firepoof,Emerald,Mountains,12
9395f09b-2107-4fdb-b957-002d2c2a0879,6002621f-e86f-436e-8c9d-b4b70682dcb5,2020-03-21 01:01:33,-4:00,dragonSpawned,Irritated Glacialchest,Emerald,Mountains,15
01cb45c5-3cc5-4612-a52f-377a2907297f,57ca55c2-c82d-415b-b72d-2fd1e3b00038,2020-03-21 01:01:33,-4:00,dragonSpawned,Abnormal Frozendestroyer,Golden,Riverside,234
484557bd-cbd8-4406-8635-0059b5d0f4e7,7f1e3d58-8d98-493a-bde1-e88d6e245f40,2020-03-21 01:01:34,-4:00,dragonSpawned,Unfaithful Skylamp,Emerald,Mountains,18
8d1aad05-ddf5-4216-adc5-c68efc0cfa73,49621c52-65de-4e7b-a468-2c70f0fc62ce,2020-03-21 01:01:34,-4:00,dragonSpawned,Generous Wildknap,Rainbow,Coastal,148
37ddcec1-f41f-4fe4-9471-5f795173dad3,676b8f7f-18d7-4a01-becf-00fa2316b53f,2020-03-21 01:01:34,-4:00,dragonSpawned,Fast Sunwasp,Azul,Valley,38
5e1ebe21-96eb-449c-9899-af009c78a3f8,1bd33f71-fd5b-4d6d-94cb-fdbffd9f752a,2020-03-21 01:01:35,-4:00,dragonSpawned,Rising Chaoslamp,Rainbow,Coastal,232
6991841d-6edc-42e4-b35f-a12eb7989e8e,c13c359b-b317-498e-8d21-909e0af2f2a7,2020-03-21 01:01:35,-4:00,dragonSpawned,Lovely Sunturner,Azul,Valley,35
7ee1473d-69c9-4aba-8ba5-e82ad495ff24,a5209dde-e426-4dda-8845-e416e85da4b5,2020-03-21 01:01:36,-4:00,dragonSpawned,Frail Bonewig,Emerald,Mountains,22
cf575de2-cddc-4123-9723-12422f718da7,cc35ec1c-7c1d-4a85-abfb-27f4644fa7fb,2020-03-21 01:01:36,-4:00,dragonSpawned,Fast Keepwing,Golden,Riverside,435
2b3ea22f-6ef0-461c-b3dc-565a5aff7aba,94197d8f-94d2-42a2-8d99-708b07df0cf1,2020-03-21 01:01:36,-4:00,dragonSpawned,Mournful Windball,Purple,Riverside,11
e56d65ed-a6f4-464b-a7be-21edef58bd4e,8e0310a6-ba91-4bec-b979-9762ad927e55,2020-03-21 01:01:37,-4:00,dragonSpawned,Happy Glowwasp,Onyx,Mountains,239
e273752d-b61a-48b9-8bd3-bbf7951c7202,4c3f49f8-0e03-4659-9104-d63c70117e93,2020-03-21 01:01:37,-4:00,dragonSpawned,Soulful Stormlight,Silver,Coastal,102
11b55ae3-e2e3-476a-853f-203bc8dade28,313b82c0-b3d0-4088-9ab7-7eeb6c1f4924,2020-03-21 01:01:38,-4:00,dragonSpawned,Rising Berryray,Azul,Valley,37
0cdbfe40-78bd-48b2-8a36-9aa8eb01dc20,3a820a91-fe19-417f-9bdc-f302270c6371,2020-03-21 01:01:38,-4:00,dragonSpawned,Relentless Blazeray,Onyx,Mountains,286
52b56e72-cacf-498a-b7c3-b348096e87fe,b217183b-3d48-461d-8b8b-7001444f2c43,2020-03-21 01:01:38,-4:00,dragonSpawned,Generous Blazewing,Rainbow,Coastal,178
f41e6667-ec27-424f-bfa7-92ae569f09f4,56e861af-040e-4e47-9478-030c49533caf,2020-03-21 01:01:39,-4:00,dragonSpawned,Impervious Chaoswisp,Onyx,Mountains,335
5b0789d6-3ef3-4d1a-af48-c21e95344331,75207b19-94ee-4738-b386-24fab6dc9835,2020-03-21 01:01:39,-4:00,dragonSpawned,Impervious Gloominfuser,Garnet,Coastal,6
1a257dea-f79d-4ba0-a100-5affefae13e0,a70e424f-3b0f-4eeb-a4ec-d609cff5f896,2020-03-21 01:01:40,-4:00,dragonSpawned,Quiet Wildnose,Golden,Riverside,151
e04fb9eb-d582-4a12-867d-71504e96c027,9d079a42-4a43-4a0d-9abb-b0d40f374cf7,2020-03-21 01:01:40,-4:00,dragonSpawned,Sitting Sneezecryer,Emerald,Mountains,10
45afeebf-7eb0-42e3-81e0-66cd97330bb4,7db27d23-7fde-41d8-b2e1-f8c458585e1d,2020-03-21 01:01:40,-4:00,dragonSpawned,Slow Brightmare,Golden,Riverside,328
d3e6325d-bee3-49ac-bafb-86fdbf86a7bd,12630b64-0584-45c2-9256-f851aace45cd,2020-03-21 01:01:41,-4:00,dragonSpawned,Trustworthy Smolderdestroyer,Onyx,Mountains,329
f16d2968-21d5-45b6-80c9-f2f89b551e2f,03ea74d1-1ffb-4e5c-a6d9-5eb04cc01e73,2020-03-21 01:01:41,-4:00,dragonSpawned,Blissful Heatskull,Bronze,Coastal,65
fefd1cf3-2bca-4674-ac7e-1650ae5f2c27,1e345d3a-0361-4a4e-acd1-8a7426c04dff,2020-03-21 01:01:42,-4:00,dragonSpawned,Soulful Sneezefeather,Silver,Coastal,92
a05d1784-641d-4785-a912-7b94898f08e6,e5199aed-3abe-4dd6-8f3f-d8c6f3660c7f,2020-03-21 01:01:42,-4:00,dragonSpawned,Ethical Scaleinfuser,Bronze,Coastal,61
56869dbf-e3e9-4f13-a675-adc4d51f1099,25af75c4-5a1e-4756-abf7-b07213241037,2020-03-21 01:01:42,-4:00,dragonSpawned,Melodic Mistcliff,Golden,Riverside,152
865b4a9c-eb2b-42bf-a526-8b86b9b3560d,8ee0c96e-1944-4252-bef3-769b206e3b15,2020-03-21 01:01:43,-4:00,dragonSpawned,Dutiful Chillmixer,Bronze,Coastal,63
92293eb0-2d4d-40ca-abbe-3361daace099,8c578fc4-57e8-4aea-8d69-bc20c7b142af,2020-03-21 01:01:43,-4:00,dragonSpawned,Jeweled Hairskull,Golden,Riverside,316
7da46cd4-b28e-4b74-8145-728e5f961345,06574370-e3ca-44d4-8642-07a1028f7c0e,2020-03-21 01:01:44,-4:00,dragonSpawned,Dutiful Burpmonster,Garnet,Coastal,18
76c08d12-79ec-4ff5-b5a8-dd0144aece80,4f5ca7a2-37af-424c-a75e-b96bdb1044c0,2020-03-21 01:01:44,-4:00,dragonSpawned,Unreliable Smoketalon,Garnet,Coastal,7
977fae34-eb3e-42b7-b543-2ff703e35f3a,c2abee99-fb84-476d-a8ca-aecf2cfd171e,2020-03-21 01:01:44,-4:00,dragonSpawned,Jeweled Cackletalon,Bronze,Coastal,35
2bbe0ae5-e264-4284-b310-779550e97de2,00be8ed9-afbd-4b3c-91b9-cf9927fcc8ef,2020-03-21 01:01:45,-4:00,dragonSpawned,Trustworthy Moonfiffle,Silver,Coastal,108
1e179da4-e38b-44b0-8fcd-838ad4ac14fe,f94aa952-f705-4035-9b61-215001669e8e,2020-03-21 01:01:45,-4:00,dragonSpawned,Melodic Dropclaw,Emerald,Mountains,24
6e44a3cf-9fb2-4da8-9333-08f9128a8705,841982ad-95d6-4a83-8fb5-45f060124823,2020-03-21 01:01:46,-4:00,dragonSpawned,Apathetic Frozenbug,Rainbow,Coastal,163
d0a2d94b-d0d7-4247-b71d-68311f6ebc49,70a07060-754d-4ec8-8e42-2112345842e9,2020-03-21 01:01:46,-4:00,dragonSpawned,Unfaithful Smolderdestroyer,Golden,Riverside,109
f0c7d764-36f9-4633-8fa7-8845b4f67f62,cd8c4457-6ecb-40c0-8e0d-3e7c8124b78c,2020-03-21 01:01:46,-4:00,dragonSpawned,Late Fogwhale,Emerald,Mountains,13
1163589e-a017-4c99-b315-4895107d4c09,dcf3b374-9bbf-4fae-b58f-0d25472466a6,2020-03-21 01:01:47,-4:00,dragonSpawned,Fast Frostfiffle,Garnet,Coastal,8
923a42e2-39f8-4efb-9008-bd5efcca1332,a5d71527-aba0-41f8-8696-5540cbfee6cd,2020-03-21 01:01:47,-4:00,dragonSpawned,Free Glassnook,Silver,Coastal,112
e24d766f-68f0-4622-bf50-cac998f27af7,3135e9c4-b56a-4317-a67a-c1152c60be0f,2020-03-21 01:01:48,-4:00,dragonSpawned,Spotted Torchdestroyer,Alabaster,Valley,79
f625b897-c456-4381-bb9a-e133305ff098,498cec9f-5d68-4b70-a7e8-c1c47e696f92,2020-03-21 01:01:48,-4:00,dragonSpawned,Laughing Heatheart,Garnet,Coastal,6
82d1059a-82ba-400e-a2ea-c68d86fe3aac,38d1d254-818a-4e95-9309-44df5ece98b3,2020-03-21 01:01:48,-4:00,dragonSpawned,Blissful Torchmonster,Bronze,Coastal,61
0a125ba4-50c3-41d8-bfe8-0b1be08b15d8,a83bfdcd-f932-4bb4-84e5-ab3eb552a90e,2020-03-21 01:01:49,-4:00,dragonSpawned,Hefty Mistfloof,Emerald,Mountains,10
ebfe3d44-19ec-4c4b-87c0-cb90e242e3f2,4573a807-1bc6-482f-9b6d-69aed55153b3,2020-03-21 01:01:49,-4:00,dragonSpawned,Sitting Snapnail,Onyx,Mountains,311
f787a018-4cf2-422c-af36-ba07e4f1bdf9,7b314e64-d39a-4f2f-bb90-2125ec8c4f0d,2020-03-21 01:01:50,-4:00,dragonSpawned,Ancient Nightwasp,Onyx,Mountains,217
